trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
16225	3430	4	1	3	2	6	3	0.0	1	2012	10	11	4	16.0	15	1	0	0	2315	0.578055556	0.216111111	0.193055556	0.1	0.0	0.0	0	0.268055556	1.25	0.7	0.0	0.466321
16242	3432	1	0	3	1	6	1	1.0	1	2012	10	11	4	8.5	47	0	0	0	4492	1.297222222	0.366111111	0.143888889	0.0	0.472222222	0.094444444	1	0.411111111	3.0	1.02	0.0	0.427027
16243	3432	1	1	3	1	6	1	1.0	1	2012	10	11	4	17.5	47	0	0	0	4492	1.249444444	0.35	0.132777778	0.0	0.5605555560000001	0.110833333	1	0.370555556	3.0	0.92	0.0	0.332834
16262	3436	2	1	3	2	6	3	0.0	1	2012	10	11	4	16.0	11	0	0	0	2750	0.7	0.204166667	0.285833333	0.083333333	0.0	0.0	0	0.269722222	0.85	0.62	0.0	0.403708
16264	3436	2	3	3	3	6	3	0.0	1	2012	10	11	4	21.0	11	0	0	0	1500	0.420833333	0.133333333	0.146111111	0.0	0.083888889	0.0	0	0.1125	0.0	0.31	0.0	0.345679
16267	3437	0	0	4	3	6	1	1.0	1	2012	10	11	4	12.0	33	1	1	2	23736	5.612222222000001	1.6275	0.218333333	0.7333333329999999	0.302777778	0.2666666669999999	2	1.050833333	4.6	4.11	0.0	0.512292
16276	3438	0	1	3	1	2	1	1.0	1	2012	10	11	4	22.0	24	1	0	1	6606	2.617777778	0.502222222	0.1575	0.0	0.415277778	0.0	0	0.273055556	1.5	1.04	0.0	0.347915
16293	3441	1	0	2	2	2	1	1.0	1	2012	10	11	4	8.666666667000001	36	0	1	1	2978	0.761388889	0.224166667	0.2691666669999999	0.0	0.2175	0.0	0	0.2641666669999999	1.5	0.54	10.5	0.625657
16320	3446	0	1	4	1	1	1	1.0	1	2012	10	11	4	17.08333333	50	1	1	2	1816	0.5525	0.155	0.1425	0.05	0.0	0.0	0	0.181666667	2.1	0.52	0.0	0.227829
16326	3449	1	0	4	3	1	5	0.0	1	2012	10	12	5	10.5	73	1	1	1	1397	0.465277778	0.151666667	0.261666667	0.0	0.083333333	0.0	0	0.135555556	0.0	0.43	0.0	0.0307377
16327	3449	1	1	4	3	1	5	0.0	1	2012	10	12	5	11.91666667	73	1	1	1	1397	0.433888889	0.143888889	0.225833333	0.0	0.083333333	0.0	0	0.141944444	0.0	0.43	0.0	0.0391389
16343	3451	1	1	3	1	6	1	1.0	1	2012	10	12	5	14.0	29	1	0	0	4779	1.293055556	0.3983333329999999	0.145833333	0.0	0.496111111	0.0	0	0.316388889	1.5	0.88	0.0	0.199298
16345	3451	1	3	1	2	6	1	1.0	1	2012	10	12	5	15.51666667	29	1	0	0	536	0.200833333	0.078888889	0.161111111	0.0	0.024444444	0.0	0	0.069444444	1.5	0.16	0.0	0.348
16355	3454	0	0	3	3	6	5	0.0	1	2012	10	12	5	9.0	89	0	0	0	969	0.276111111	0.0725	0.111944444	0.0	0.066666667	0.0	0	0.0855555559999999	0.0	0.19	0.0	0.149351
16359	3455	1	0	1	2	1	1	1.0	1	2012	10	12	5	8.75	35	1	0	1	516	0.225555556	0.0605555559999999	0.1575	0.0	0.037222222	0.0	0	0.058888889	1.5	0.16	0.0	0.1132079999999999
16368	3457	1	0	4	3	1	1	1.0	1	2012	10	12	5	11.0	38	1	1	1	1940	0.491111111	0.155833333	0.216944444	0.0	0.1066666669999999	0.0	0	0.171666667	1.5	0.53	0.0	0.355987
16431	3471	0	1	4	4	6	1	1.0	1	2012	10	12	5	8.0	28	0	1	0	19318	4.671388889	1.436666667	0.095555556	0.0	1.65	0.233333333	2	0.837777778	4.5	5.56	0.0	0.28183
16436	3472	0	1	4	3	2	1	1.0	1	2012	10	12	5	12.0	59	1	1	1	1111	0.3025	0.092777778	0.182777778	0.0	0.056388889	0.0	0	0.0861111109999999	1.5	0.19	0.0	0.174194
16440	3473	0	1	3	3	6	1	1.0	1	2012	10	12	5	13.83333333	54	1	1	0	834	0.267777778	0.0825	0.097222222	0.0	0.101944444	0.0	0	0.125	1.5	0.24	0.0	0.1133329999999999
16477	3481	1	1	3	1	1	1	1.0	1	2012	10	13	6	16.25	33	1	1	1	11151	2.643611111	0.916944444	0.070277778	0.45	0.141666667	0.133333333	1	0.705	4.4	1.98	0.0	0.462175
16478	3482	0	0	4	3	1	1	1.0	1	2012	10	13	6	10.0	30	1	1	2	13092	3.149444444	1.057777778	0.095833333	0.35	0.213333333	0.333333333	2	0.7697222220000001	6.8	2.3	0.0	0.603392
16482	3483	0	1	4	5	1	1	1.0	1	2012	10	13	6	11.66666667	43	0	1	1	3153	0.736944444	0.192777778	0.168055556	0.0	0.24	0.0	0	0.185277778	1.5	0.54	0.0	0.407796
16489	3484	1	6	4	5	1	1	1.0	1	2012	10	13	6	15.5	56	1	1	2	863	0.194166667	0.0611111109999999	0.033055556	0.0	0.033333333	0.0	0	0.045555556	1.5	0.13	0.0	0.213415
16492	3485	1	0	2	4	1	1	1.0	1	2012	10	13	6	6.0	53	0	1	1	762	0.175833333	0.045	0.1	0.0	0.024444444	0.0	0	0.025	1.5	0.11	0.0	0.0444444
16497	3485	1	5	4	4	1	1	1.0	1	2012	10	13	6	18.5	53	0	1	1	16977	4.0036111110000006	1.29	0.184722222	0.0	1.154722222	0.083333333	1	0.77	3.0	2.63	0.0	0.4307359999999999
16542	3495	1	1	1	3	6	1	1.0	1	2012	10	13	6	17.33333333	41	1	0	0	969	0.218611111	0.069722222	0.078055556	0.0	0.073055556	0.0	0	0.078333333	1.5	0.17	0.0	0.397163
16576	3502	0	3	3	3	6	1	1.0	1	2012	10	13	6	18.5	28	0	0	0	3800	0.9775	0.4119444439999999	0.165555556	0.0	0.239166667	0.0	0	0.226944444	1.5	0.63	0.0	0.52142
16579	3503	1	0	4	3	1	5	0.0	1	2012	10	13	6	11.0	24	0	0	1	19308	4.619722222	1.5283333330000002	0.283055556	0.816666667	0.0	0.2166666669999999	1	0.7583333329999999	0.0	3.11	0.0	0.3501829999999999
16583	3504	0	2	4	3	1	5	0.0	1	2012	10	14	7	16.0	74	0	1	1	2383	0.549444444	0.144444444	0.175555556	0.0	0.101388889	0.0	0	0.112777778	0.0	0.37	0.0	0.0763547
16611	3505	5	3	1	3	1	5	0.0	1	2012	10	14	7	17.0	7	0	0	1	569	0.161111111	0.0536111109999999	0.038333333	0.0	0.049166667	0.0	0	0.029444444	0.0	0.1	0.0	0.0283019
16622	3507	1	3	4	3	1	5	0.0	1	2012	10	14	7	15.5	83	1	0	1	5846	1.406111111	0.505277778	0.066666667	0.0	0.316666667	0.1	1	0.192222222	0.0	0.78	0.0	0.1156069999999999
16659	3515	0	1	2	3	6	1	1.0	1	2012	10	15	1	16.5	34	0	0	0	1784	0.504722222	0.1938888889999999	0.085	0.0	0.151666667	0.0	0	0.128055556	1.5	0.33	0.0	0.182213
16694	3522	2	0	3	1	1	1	1.0	1	2012	10	15	1	10.5	25	0	1	1	10088	2.317777778	0.706666667	0.1819444439999999	0.333333333	0.0	0.083333333	1	0.5591666670000001	2.8	1.6	10.5	0.617983
16718	3525	1	4	4	3	1	1	1.0	1	2012	10	16	2	21.91666667	48	1	1	1	3631	0.933055556	0.31	0.080555556	0.0	0.1725	0.146666667	1	0.160833333	3.0	0.61	0.0	0.0829016
16749	3535	0	0	3	1	1	1	1.0	1	2012	10	16	2	7.5	27	1	1	1	12981	3.065833333	1.077777778	0.1180555559999999	0.2666666669999999	0.388055556	0.083333333	1	0.918888889	4.4	2.69	10.5	0.658706
16807	3547	1	2	4	2	1	1	1.0	1	2012	10	17	3	15.0	32	0	1	1	1355	0.373333333	0.1425	0.134444444	0.0	0.076388889	0.0	0	0.101388889	1.5	0.3	0.0	0.167123
16819	3549	0	4	4	3	2	5	0.0	1	2012	10	17	3	19.0	69	0	1	2	3560	0.8794444440000001	0.273055556	0.0511111109999999	0.0	0.241111111	0.0	0	0.191944444	0.0	0.57	0.0	0.254703
16833	3552	1	2	1	3	6	1	1.0	1	2012	10	17	3	13.0	31	1	0	0	3031	0.7675	0.2166666669999999	0.1375	0.0	0.399166667	0.0	0	0.248611111	1.5	0.59	0.0	0.223464
16836	3554	0	0	4	3	2	5	0.0	1	2012	10	17	3	8.25	68	0	1	2	7645	1.804166667	0.5555555560000001	0.235277778	0.0	0.494166667	0.066666667	1	0.3825	0.0	1.14	0.0	0.493101
16862	3560	1	1	1	2	1	3	0.0	1	2012	10	18	4	15.25	15	0	0	2	2368	0.589722222	0.201388889	0.151111111	0.0	0.265277778	0.0	0	0.2072222219999999	0.0	0.59	0.0	0.174263
16869	3562	0	5	3	5	6	5	0.0	1	2012	10	18	4	16.33333333	68	1	1	0	907	0.2022222219999999	0.0991666669999999	0.043888889	0.0	0.063611111	0.0	0	0.091944444	0.0	0.2	0.0	0.308157
16895	3566	0	1	2	5	6	1	0.5	1	2012	10	18	4	14.25	23	0	0	0	1083	0.288611111	0.093333333	0.183055556	0.0	0.0841666669999999	0.0	0	0.078888889	0.75	0.22	0.0	0.147887
16914	3572	0	0	3	1	4	1	1.0	1	2012	10	19	5	7.5	44	1	1	1	11671	2.58	0.779166667	0.306944444	0.416666667	0.0	0.083333333	1	0.704722222	3.9	3.16	10.5	0.648798
16917	3572	1	2	4	4	4	1	1.0	1	2012	10	19	5	14.75	33	0	1	1	3043	0.640833333	0.170555556	0.124166667	0.0	0.2819444439999999	0.0	0	0.1891666669999999	1.5	0.87	0.0	0.377386
16930	3575	0	1	3	2	6	4	0.0	1	2012	10	19	5	19.5	35	1	0	0	6137	1.540555556	0.491388889	0.165833333	0.2166666669999999	0.0	0.1	1	0.424166667	1.6	1.07	0.0	0.420432
16935	3577	0	2	4	2	2	1	1.0	1	2012	10	19	5	15.25	40	1	1	2	1579	0.475	0.161666667	0.267222222	0.0	0.079166667	0.0	0	0.1222222219999999	1.5	0.28	0.0	0.00909091
16960	3582	1	0	1	2	2	3	0.0	1	2012	10	19	5	8.583333332999999	15	1	0	2	573	0.188055556	0.069444444	0.0725	0.0	0.0575	0.0	0	0.08	0.0	0.17	0.0	0.295139
17042	3598	0	1	3	5	2	1	1.0	1	2012	10	20	6	16.0	41	1	1	1	2519	0.63	0.236666667	0.162777778	0.0	0.275	0.0	0	0.239166667	1.5	0.48	10.5	0.5261319999999999
17044	3598	0	3	3	5	2	1	1.0	1	2012	10	20	6	22.5	41	1	1	1	6856	1.638333333	0.617777778	0.0925	0.233333333	0.0	0.1	1	0.5175	2.4	1.22	0.0	0.64788
17048	3598	1	3	1	5	2	1	1.0	1	2012	10	20	6	19.15	38	0	0	1	537	0.131666667	0.033055556	0.053888889	0.016666667	0.0	0.0	0	0.076666667	2.4	0.11	0.0	0.402174
17050	3598	1	5	3	5	2	1	1.0	1	2012	10	20	6	22.5	38	0	0	1	6856	1.638333333	0.617777778	0.0925	0.233333333	0.0	0.1	1	0.5175	2.4	1.22	0.0	0.64788
17076	3601	3	1	1	3	2	3	0.0	1	2012	10	20	6	12.66666667	15	1	0	1	343	0.136388889	0.041666667	0.080833333	0.0	0.014722222	0.0	0	0.033055556	0.0	0.08	0.0	0.1428569999999999
17105	3609	0	4	4	3	1	1	1.0	1	2012	10	20	6	19.5	35	1	1	1	6565	1.598055556	0.479722222	0.229722222	0.033333333	0.408888889	0.1166666669999999	1	0.358333333	3.0	1.17	0.0	0.258915
17145	3617	1	2	3	3	6	1	1.0	1	2012	10	21	7	17.75	18	1	0	0	13028	3.107222222	1.016666667	0.281388889	0.466666667	0.0	0.0	0	0.754166667	2.8	1.97	0.0	0.4729279999999999
17162	3619	0	1	4	5	2	5	0.0	1	2012	10	21	7	10.35	62	1	1	1	2978	0.7313888890000001	0.232777778	0.0125	0.0	0.2166666669999999	0.0	0	0.159444444	0.0	0.47	0.0	0.351916
17173	3620	0	2	4	3	1	1	1.0	1	2012	10	21	7	15.5	50	1	1	1	2573	0.6183333329999999	0.193611111	0.069444444	0.0	0.192222222	0.0	0	0.186944444	1.5	0.48	0.0	0.448737
17175	3620	1	2	4	3	1	1	1.0	1	2012	10	21	7	15.5	51	0	1	1	2573	0.6183333329999999	0.193611111	0.069444444	0.0	0.192222222	0.0	0	0.186944444	1.5	0.48	0.0	0.448737
17186	3622	0	3	3	5	1	4	1.0	1	2012	10	21	7	18.75	47	0	1	2	4409	1.0575	0.3388888889999999	0.228055556	0.15	0.0	0.0	0	0.355555556	1.6	0.84	0.0	0.779688
17203	3624	3	1	4	3	2	5	0.0	1	2012	10	21	7	12.41666667	6	0	0	2	719	0.189444444	0.048611111	0.115	0.0	0.022222222	0.0	0	0.070277778	0.0	0.16	0.0	0.0395257
17208	3626	0	0	4	3	1	1	1.0	1	2012	10	21	7	10.5	43	1	1	2	13838	3.190833333	0.997222222	0.106944444	0.566666667	0.0	0.166666667	2	0.5463888889999999	4.9	1.97	0.0	0.533808
17225	3631	0	5	1	3	1	1	1.0	1	2012	10	22	1	16.2	43	0	1	2	323	0.098888889	0.041944444	0.044444444	0.0	0.0352777779999999	0.0	0	0.025	1.5	0.07	0.0	0.1333329999999999
17231	3632	0	5	3	2	6	4	0.5	1	2012	10	22	1	16.0	25	1	0	0	3278	0.825833333	0.247777778	0.0847222219999999	0.0	0.5458333329999999	0.0	0	0.238611111	0.75	0.58	0.0	0.324796
17234	3633	0	1	3	1	1	5	0.0	1	2012	10	22	1	16.83333333	65	0	1	2	22740	5.253888889	1.658333333	0.095	0.416666667	0.179166667	0.2	2	1.338611111	0.0	3.69	10.5	0.6244029999999999
17260	3641	3	2	3	5	1	3	0.0	1	2012	10	22	1	20.08333333	15	1	0	2	5966	1.321388889	0.424444444	0.188055556	0.233333333	0.0	0.0	0	0.291111111	0.75	0.95	0.0	0.278626
17294	3649	0	0	3	3	6	5	0.0	1	2012	10	22	1	9.0	82	0	1	0	3393	0.8169444440000001	0.260833333	0.101388889	0.0	0.375	0.0	0	0.194166667	0.0	0.67	0.0	0.367668
17295	3649	0	1	3	3	6	5	0.0	1	2012	10	22	1	10.0	82	0	1	0	3393	0.8241666670000001	0.278333333	0.101388889	0.0	0.363333333	0.0	0	0.182222222	0.0	0.72	0.0	0.3246949999999999
17313	3653	0	1	3	2	6	4	0.5	1	2012	10	22	1	20.0	21	0	1	0	3892	0.915	0.378055556	0.08	0.183333333	0.0	0.0	0	0.176388889	1.6	0.53	0.0	0.674016
17326	3658	0	0	1	2	6	1	0.5	1	2012	10	23	2	8.75	22	1	0	0	845	0.215277778	0.055833333	0.1197222219999999	0.0	0.0511111109999999	0.0	0	0.062222222	0.75	0.15	0.0	0.388393
17333	3659	0	3	4	1	1	1	1.0	1	2012	10	23	2	20.0	40	1	0	1	2317	0.5972222220000001	0.1675	0.0991666669999999	0.0	0.076111111	0.0	0	0.1125	1.5	0.39	0.0	0.0814815
17375	3665	2	0	3	1	6	1	1.0	1	2012	10	23	2	8.5	27	0	0	0	4605	1.146944444	0.411666667	0.178611111	0.0	0.6266666670000001	0.0	0	0.439722222	1.5	0.98	10.5	0.632975
17423	3673	3	2	4	2	1	1	1.0	1	2012	10	24	3	15.0	27	1	0	1	4885	1.328333333	0.3925	0.423611111	0.0	0.3833333329999999	0.0	0	0.299722222	1.5	1.06	0.0	0.127896
17440	3679	1	1	4	3	1	5	0.0	1	2012	10	24	3	7.066666667000001	64	0	1	1	575	0.172777778	0.086388889	0.130555556	0.0	0.021944444	0.0	0	0.084444444	0.0	0.26	0.0	0.141447
17472	3689	1	1	4	1	1	1	1.0	1	2012	10	24	3	15.25	63	0	1	1	5330	1.4952777780000002	0.5375	0.266111111	0.15	0.116111111	0.210833333	2	0.3883333329999999	3.9	1.15	0.0	0.615165
17493	3695	0	0	3	3	6	1	1.0	1	2012	10	25	4	17.0	28	1	0	0	7451	1.756666667	0.530833333	0.248333333	0.35	0.0	0.0	0	0.386666667	1.5	1.24	0.0	0.22773
17514	3698	0	4	3	3	6	5	0.0	1	2012	10	25	4	18.08333333	67	1	1	0	1219	0.2725	0.067777778	0.072777778	0.0	0.076388889	0.0	0	0.108888889	0.0	0.21	0.0	0.346939
17519	3699	1	1	4	5	2	1	1.0	1	2012	10	25	4	8.833333332999999	35	1	1	1	1373	0.381666667	0.146388889	0.185277778	0.0	0.111388889	0.0	0	0.088888889	1.5	0.21	0.0	0.265625
17536	3704	0	3	3	5	1	1	1.0	1	2012	10	25	4	15.0	24	1	0	1	1768	0.4083333329999999	0.116388889	0.018611111	0.0	0.240833333	0.0	0	0.127777778	1.5	0.32	0.0	0.2260869999999999
17542	3704	2	2	4	3	1	2	0.0	1	2012	10	25	4	16.0	16	1	0	1	6637	1.533611111	0.488888889	0.055277778	0.0	0.7280555559999999	0.1	1	0.4488888889999999	0.0	1.25	0.0	0.4430689999999999
17545	3704	3	2	4	3	1	5	0.0	1	2012	10	25	4	16.0	9	1	0	1	6637	1.533611111	0.488888889	0.055277778	0.0	0.7280555559999999	0.1	1	0.4488888889999999	0.0	1.25	0.0	0.4430689999999999
17560	3707	0	6	4	3	1	1	1.0	1	2012	10	25	4	19.5	36	0	1	1	2718	0.680555556	0.207777778	0.0611111109999999	0.0	0.36	0.091666667	1	0.189722222	3.0	0.51	0.0	0.377745
17563	3707	1	3	4	5	1	1	1.0	1	2012	10	25	4	18.5	28	1	1	1	1675	0.36	0.0891666669999999	0.039722222	0.0	0.16	0.0	0	0.1047222219999999	1.5	0.27	0.0	0.769231
17568	3708	2	1	1	3	1	5	0.0	1	2012	10	25	4	10.76666667	71	1	0	1	457	0.127222222	0.05	0.07	0.0	0.045277778	0.0	0	0.036944444	0.0	0.09	0.0	0.203008
17579	3710	2	0	3	2	1	4	1.0	1	2012	10	25	4	9.5	24	1	0	1	13505	3.3861111110000004	1.061666667	0.318611111	0.6166666670000001	0.0	0.15	1	0.742777778	3.25	2.39	0.0	0.420718
17595	3714	0	1	1	3	2	5	0.0	1	2012	10	26	5	10.25	74	0	0	1	725	0.1888888889999999	0.064444444	0.062222222	0.0	0.069444444	0.0	0	0.053055556	0.0	0.12	0.0	0.0837696
17606	3717	1	0	1	3	1	1	1.0	1	2012	10	26	5	6.5	40	0	1	1	563	0.145	0.0388888889999999	0.141666667	0.0	0.0	0.0	0	0.041944444	1.5	0.11	0.0	0.0
17610	3718	0	5	4	3	3	1	1.0	1	2012	10	26	5	14.75	54	1	1	1	2676	0.65	0.194722222	0.061388889	0.0	0.2	0.0	0	0.167777778	1.5	0.47	0.0	0.293046
17630	3720	1	5	1	2	1	1	1.0	1	2012	10	26	5	15.5	42	1	1	1	1210	0.325	0.121388889	0.124166667	0.0	0.09	0.0	0	0.133333333	1.5	0.36	0.0	0.108333
17708	3740	5	0	4	3	2	5	0.0	1	2012	10	27	6	9.0	5	0	0	1	2198	0.548611111	0.162777778	0.315	0.0	0.055555556	0.0	0	0.1266666669999999	0.0	0.33	0.0	0.0855263
17717	3744	0	1	4	5	2	1	1.0	1	2012	10	27	6	9.616666667	45	1	1	2	2707	0.743055556	0.245277778	0.363055556	0.0	0.132222222	0.0	0	0.1591666669999999	1.5	0.44	0.0	0.2705059999999999
17718	3744	0	2	4	3	2	1	1.0	1	2012	10	27	6	11.0	45	1	1	2	2804	1.065833333	0.295833333	0.309444444	0.0	0.301111111	0.0	0	0.2463888889999999	1.5	0.65	0.0	0.384442
17738	3749	1	0	4	3	5	1	1.0	1	2012	10	27	6	10.0	42	0	1	2	7781	1.865555556	0.573055556	0.335277778	0.0	0.3833333329999999	0.1	1	0.3544444439999999	3.0	1.55	0.0	0.2742949999999999
17740	3749	2	0	4	3	2	5	0.0	1	2012	10	27	6	10.0	7	0	0	2	7781	1.865555556	0.573055556	0.335277778	0.0	0.3833333329999999	0.1	1	0.3544444439999999	0.0	1.06	0.0	0.2742949999999999
17804	3758	1	0	1	3	6	1	1.0	1	2012	10	28	7	16.0	60	0	0	0	665	0.1963888889999999	0.0872222219999999	0.156111111	0.0	0.03	0.0	0	0.080277778	1.5	0.16	0.0	0.280277
17812	3759	2	2	4	5	1	3	0.0	1	2012	10	28	7	16.5	12	0	0	1	1605	0.406666667	0.124166667	0.123888889	0.0	0.09	0.0	0	0.096944444	0.0	0.31	0.0	0.266476
17852	3769	0	3	3	3	6	1	1.0	1	2012	10	28	7	15.66666667	25	1	1	0	4296	0.992222222	0.346111111	0.3363888889999999	0.083333333	0.0	0.0	0	0.296666667	2.4	0.71	0.0	0.657303
17853	3770	0	0	4	3	2	1	1.0	1	2012	10	28	7	11.0	51	0	1	2	3090	0.869166667	0.343055556	0.128055556	0.0	0.391666667	0.066666667	1	0.332777778	3.0	0.68	0.0	0.448247
17881	3776	2	0	3	3	6	2	0.0	1	2012	10	29	1	10.0	16	1	0	0	3673	0.9675	0.290555556	0.033055556	0.0	0.4	0.1	1	0.201111111	0.0	0.67	0.0	0.269337
17921	3785	1	3	4	3	6	5	0.0	1	2012	10	29	1	16.38333333	64	1	1	2	1506	0.388611111	0.131944444	0.2275	0.0	0.094722222	0.0	0	0.109166667	0.0	0.27	0.0	0.0763359
17923	3786	0	3	3	1	6	1	1.0	1	2012	10	29	1	18.0	28	0	0	0	7189	1.649444444	0.530555556	0.0925	0.25	0.1888888889999999	0.133333333	1	0.443888889	3.79	1.11	0.0	0.710263
17946	3792	0	2	4	3	1	5	0.0	1	2012	10	30	2	12.0	69	0	1	2	1131	0.3469444439999999	0.114166667	0.154444444	0.0	0.065555556	0.0	0	0.108611111	0.0	0.33	0.0	0.289003
17960	3795	0	2	3	3	6	1	0.5	1	2012	10	30	2	16.5	36	1	0	0	755	0.203611111	0.066944444	0.065277778	0.0	0.076111111	0.0	0	0.059166667	0.75	0.14	0.0	0.225352
17967	3797	0	2	3	3	6	1	1.0	1	2012	10	30	2	16.0	28	1	0	0	5219	1.341666667	0.385	0.195277778	0.0	0.566666667	0.0	0	0.3483333329999999	1.5	0.96	0.0	0.5183409999999999
17979	3800	1	0	3	1	2	1	1.0	1	2012	10	30	2	8.5	26	1	1	1	3890	0.963333333	0.261666667	0.23	0.083333333	0.0	0.0	0	0.291666667	1.7	0.68	0.0	0.180952
17984	3802	1	1	3	1	1	1	1.0	1	2012	10	30	2	17.5	39	1	1	2	21131	4.686111111000001	1.575555556	0.272222222	0.333333333	0.0	0.25	2	1.208055556	8.6	3.97	10.5	0.6219819999999999
17989	3804	1	1	3	1	6	1	1.0	1	2012	10	30	2	15.0	40	0	0	1	5587	1.331111111	0.4819444439999999	0.18	0.066666667	0.416111111	0.1166666669999999	1	0.426111111	3.0	1.0	0.0	0.304433
18056	3823	0	1	3	1	1	1	1.0	1	2012	10	31	3	19.0	44	0	1	2	13052	2.7855555560000003	0.955555556	0.0505555559999999	0.416666667	0.157222222	0.236111111	2	0.700833333	5.8	3.4	0.0	0.403884
18076	3828	1	3	4	3	1	1	1.0	1	2012	10	31	3	22.0	43	0	1	2	1262	0.358888889	0.124166667	0.187222222	0.0	0.083333333	0.0	0	0.128333333	1.5	0.35	0.0	0.160173
18093	3832	0	0	3	3	2	1	1.0	1	2012	10	31	3	13.0	36	0	1	2	8471	1.977222222	0.7094444440000001	0.138055556	0.333333333	0.0	0.133333333	1	0.648333333	5.0	1.46	10.5	0.48886
18126	3841	0	0	3	3	1	1	1.0	1	2012	10	31	3	12.0	29	0	1	1	2310	0.541944444	0.238055556	0.1472222219999999	0.0	0.1675	0.0	0	0.2094444439999999	1.5	0.52	10.5	0.541114
18159	3848	1	1	4	3	1	1	1.0	1	2012	11	1	4	14.5	61	0	1	2	6763	1.549166667	0.435	0.171111111	0.0	0.466666667	0.1	1	0.4025	3.0	1.12	0.0	0.4727399999999999
18164	3849	1	0	2	1	2	1	1.0	1	2012	11	1	4	8.75	50	0	1	1	8457	2.198055556	0.7125	0.150277778	0.366666667	0.203333333	0.1166666669999999	1	0.7022222220000001	4.4	1.56	0.0	0.594146
18178	3852	0	0	3	1	6	1	1.0	1	2012	11	1	4	7.0	36	1	1	0	4506	1.084444444	0.334444444	0.290833333	0.1166666669999999	0.0	0.0	0	0.274444444	2.5	0.71	0.0	0.27834
18235	3863	2	2	3	3	1	1	1.0	1	2012	11	1	4	14.51666667	19	1	0	1	3622	0.887777778	0.267777778	0.234166667	0.1	0.0	0.0	0	0.2944444439999999	1.5	0.85	0.0	0.2735849999999999
18263	3868	4	0	4	3	3	5	0.0	1	2012	11	2	5	16.5	5	1	0	1	1831	0.458611111	0.120833333	0.275555556	0.0	0.143055556	0.0	0	0.133611111	0.0	0.35	0.0	0.0623701
18267	3869	1	0	1	3	6	5	0.0	1	2012	11	2	5	12.0	72	0	1	0	974	0.325555556	0.132777778	0.175277778	0.016666667	0.0	0.0	0	0.1222222219999999	0.0	0.26	0.0	0.447727
18285	3874	1	0	4	3	2	1	1.0	1	2012	11	2	5	16.5	42	0	1	1	1311	0.488333333	0.133888889	0.234166667	0.0	0.128055556	0.0	0	0.119444444	1.5	0.33	0.0	0.304651
18320	3882	0	1	2	1	1	1	1.0	1	2012	11	2	5	18.83333333	26	0	1	1	15309	3.5711111110000004	1.100833333	0.275	0.366666667	0.0	0.133333333	1	0.969166667	5.3	2.93	0.0	0.608484
18333	3885	0	0	1	3	1	1	1.0	1	2012	11	2	5	14.5	24	1	0	1	1597	0.4033333329999999	0.159444444	0.167777778	0.0	0.085	0.0	0	0.139444444	1.5	0.37	0.0	0.181275
18340	3886	1	3	3	5	1	4	1.0	1	2012	11	2	5	15.75	22	1	0	1	5010	1.164444444	0.41	0.170833333	0.333333333	0.0	0.066666667	1	0.6627777779999999	1.6	1.34	10.5	0.618609
18345	3887	1	2	3	5	6	1	1.0	1	2012	11	2	5	17.66666667	25	0	0	0	1281	0.278055556	0.105	0.080277778	0.033333333	0.0	0.0	0	0.131111111	1.7	0.28	0.0	0.332627
18346	3888	0	2	3	4	1	1	1.0	1	2012	11	2	5	12.0	40	0	1	1	19915	4.615833333	1.505	0.144444444	0.466666667	0.0	0.133333333	1	1.2425	5.3	3.38	10.5	0.645875
18364	3893	1	4	3	3	6	1	1.0	1	2012	11	3	6	14.0	30	0	1	0	2284	0.536388889	0.160555556	0.1325	0.0	0.156944444	0.0	0	0.126944444	1.5	0.34	0.0	0.148796
18377	3896	0	4	3	5	6	5	0.0	1	2012	11	3	6	12.0	67	0	1	0	1287	0.2819444439999999	0.1	0.041944444	0.0	0.097222222	0.0	0	0.098888889	0.0	0.21	0.0	0.202247
18395	3900	0	1	4	3	2	1	1.0	1	2012	11	3	6	16.83333333	39	0	1	1	1591	0.4225	0.144166667	0.259166667	0.0	0.096388889	0.0	0	0.108611111	1.5	0.29	0.0	0.14578
18401	3902	0	0	4	3	1	1	1.0	1	2012	11	3	6	13.0	33	1	1	1	5420	1.206944444	0.46	0.111666667	0.0	0.581388889	0.0	0	0.359722222	1.5	1.08	0.0	0.369884
18403	3902	0	2	3	3	1	1	1.0	1	2012	11	3	6	18.0	33	1	1	1	14699	3.3455555560000003	1.0775	0.260555556	0.65	0.0	0.0	0	0.835833333	2.8	2.39	10.5	0.7062149999999999
18418	3903	2	1	4	5	1	5	0.0	1	2012	11	3	6	15.01666667	8	0	0	1	2623	0.701666667	0.440833333	0.5377777779999999	0.0	0.05	0.0	0	0.436388889	0.0	1.39	0.0	0.1324
18430	3906	1	1	4	5	1	1	1.0	1	2012	11	4	7	15.5	47	0	1	1	7152	1.825277778	0.525555556	0.016944444	0.0	0.950833333	0.0922222219999999	1	0.3525	3.0	1.57	0.0	0.194641
